-20	400	20	400	0	400

-20.0	400.0	-13.0	169.0	0	0
-13.0	169.0	20.0	400.0	231.0	169.0

-13.0	169.0	-6.0	36.0	0	0
-6.0	36.0	20.0	400.0	364.0	36.0

-6.0	36.0	1.0	1.0	0	0
1.0	1.0	20.0	400.0	399.0	0.0

1.0	1.0	8.0	64.0	0	0
8.0	64.0	20.0	400.0	336.0	0.0

8.0	64.0	15.0	225.0	0	0
15.0	225.0	20.0	400.0	175.0	0.0
